id_dataset;short_name;id_subset;status;type_of_correction;last_processing_date;total_length;total_depth;percentage_csdim;number_connected_components;number_nodes;number_edges;mean_degree;min_degree;max_degree;cv_degree;number_cycles;mean_length;cv_length;length_entropy;orientation_3d_entropy;aspl;cpd;correlation_vertex_degree;country;latitude;longitude;altitude;license;citation;thanks
093;Larra;008;ready for cleaning;;11 Nov 2025;7229;377.95;0;1;1192;1194;2.03;1.0;10.0;0.527;3;53.95;1.8;0.41;0.79;13.79;0.458;-0.337;France;;;;CC BY-NC-SA 4.0;Pont, A., & ARSIP, collectif d’exploration du massif de la P. S. M. (2025). Base de données Topographiques des systèmes karstiques du massif de la Pierre Saint Martin—Larra (France) [Creative Commons BY-NC-SA 4.0 dataset, Therion project]. https://github.com/Alex38Lyon/Synthese-PSM_LARRA;
093;Larra;009;ready for cleaning;;11 Nov 2025;8506;489.94;0;1;1060;1069;2.14;1.0;10.0;0.487;10;68.6;1.24;0.46;0.883;10.99;0.432;-0.31;France;;;;CC BY-NC-SA 4.0;Pont, A., & ARSIP, collectif d’exploration du massif de la P. S. M. (2025). Base de données Topographiques des systèmes karstiques du massif de la Pierre Saint Martin—Larra (France) [Creative Commons BY-NC-SA 4.0 dataset, Therion project]. https://github.com/Alex38Lyon/Synthese-PSM_LARRA;
093;Larra;010;ready for cleaning;;11 Nov 2025;8228;805.22;0;1;896;898;2.04;1.0;10.0;0.582;3;74.13;1.66;0.33;0.877;13.11;0.458;-0.303;France;;;;CC BY-NC-SA 4.0;Pont, A., & ARSIP, collectif d’exploration du massif de la P. S. M. (2025). Base de données Topographiques des systèmes karstiques du massif de la Pierre Saint Martin—Larra (France) [Creative Commons BY-NC-SA 4.0 dataset, Therion project]. https://github.com/Alex38Lyon/Synthese-PSM_LARRA;
093;Larra;011;ready for cleaning;;11 Nov 2025;5212;670.59;0;1;745;744;1.5;1.0;10.0;0.667;0;1737.43;0.49;0.28;0.853;1.5;1.0;-1.0;France;;;;CC BY-NC-SA 4.0;Pont, A., & ARSIP, collectif d’exploration du massif de la P. S. M. (2025). Base de données Topographiques des systèmes karstiques du massif de la Pierre Saint Martin—Larra (France) [Creative Commons BY-NC-SA 4.0 dataset, Therion project]. https://github.com/Alex38Lyon/Synthese-PSM_LARRA;
093;Larra;012;ready for cleaning;;11 Nov 2025;6615;667.24;0;1;741;740;1.94;1.0;10.0;0.566;0;200.48;1.73;0.42;0.806;5.47;0.51;-0.393;France;;;;CC BY-NC-SA 4.0;Pont, A., & ARSIP, collectif d’exploration du massif de la P. S. M. (2025). Base de données Topographiques des systèmes karstiques du massif de la Pierre Saint Martin—Larra (France) [Creative Commons BY-NC-SA 4.0 dataset, Therion project]. https://github.com/Alex38Lyon/Synthese-PSM_LARRA;
093;Larra;013;ready for cleaning;;11 Nov 2025;7228;514.65;98;1;701;700;1.92;1.0;10.0;0.529;0;289.15;1.07;0.79;0.823;4.95;0.463;-0.389;France;;;;CC BY-NC-SA 4.0;Pont, A., & ARSIP, collectif d’exploration du massif de la P. S. M. (2025). Base de données Topographiques des systèmes karstiques du massif de la Pierre Saint Martin—Larra (France) [Creative Commons BY-NC-SA 4.0 dataset, Therion project]. https://github.com/Alex38Lyon/Synthese-PSM_LARRA;
093;Larra;014;ready for cleaning;;11 Nov 2025;5435;696.11;0;1;681;680;1.93;1.0;10.0;0.525;0;187.45;1.86;0.38;0.802;5.6;0.48;-0.381;France;;;;CC BY-NC-SA 4.0;Pont, A., & ARSIP, collectif d’exploration du massif de la P. S. M. (2025). Base de données Topographiques des systèmes karstiques du massif de la Pierre Saint Martin—Larra (France) [Creative Commons BY-NC-SA 4.0 dataset, Therion project]. https://github.com/Alex38Lyon/Synthese-PSM_LARRA;
093;Larra;015;ready for cleaning;;11 Nov 2025;3278;356.85;0;1;674;675;2.04;1.0;10.0;0.51;2;68.29;1.26;0.51;0.796;6.59;0.457;-0.34;France;;;;CC BY-NC-SA 4.0;Pont, A., & ARSIP, collectif d’exploration du massif de la P. S. M. (2025). Base de données Topographiques des systèmes karstiques du massif de la Pierre Saint Martin—Larra (France) [Creative Commons BY-NC-SA 4.0 dataset, Therion project]. https://github.com/Alex38Lyon/Synthese-PSM_LARRA;
093;Larra;016;ready for cleaning;;11 Nov 2025;5888;214.74;0;1;627;626;1.99;1.0;10.0;0.655;0;41.47;1.72;0.3;0.854;10.04;0.684;-0.197;France;;;;CC BY-NC-SA 4.0;Pont, A., & ARSIP, collectif d’exploration du massif de la P. S. M. (2025). Base de données Topographiques des systèmes karstiques du massif de la Pierre Saint Martin—Larra (France) [Creative Commons BY-NC-SA 4.0 dataset, Therion project]. https://github.com/Alex38Lyon/Synthese-PSM_LARRA;
093;Larra;017;ready for cleaning;;11 Nov 2025;6457;542.94;0;1;614;613;1.98;1.0;10.0;0.548;0;60.35;1.26;0.69;0.818;11.67;0.451;-0.432;France;;;;CC BY-NC-SA 4.0;Pont, A., & ARSIP, collectif d’exploration du massif de la P. S. M. (2025). Base de données Topographiques des systèmes karstiques du massif de la Pierre Saint Martin—Larra (France) [Creative Commons BY-NC-SA 4.0 dataset, Therion project]. https://github.com/Alex38Lyon/Synthese-PSM_LARRA;
093;Larra;018;ready for cleaning;;11 Nov 2025;4164;715.19;0;1;582;581;1.93;1.0;10.0;0.556;0;160.16;1.28;0.64;0.811;4.45;0.537;-0.333;France;;;;CC BY-NC-SA 4.0;Pont, A., & ARSIP, collectif d’exploration du massif de la P. S. M. (2025). Base de données Topographiques des systèmes karstiques du massif de la Pierre Saint Martin—Larra (France) [Creative Commons BY-NC-SA 4.0 dataset, Therion project]. https://github.com/Alex38Lyon/Synthese-PSM_LARRA;
093;Larra;019;ready for cleaning;;11 Nov 2025;3508;553.48;0;1;571;572;2.03;1.0;10.0;0.545;2;45.56;1.22;0.55;0.89;9.4;0.525;-0.356;France;;;;CC BY-NC-SA 4.0;Pont, A., & ARSIP, collectif d’exploration du massif de la P. S. M. (2025). Base de données Topographiques des systèmes karstiques du massif de la Pierre Saint Martin—Larra (France) [Creative Commons BY-NC-SA 4.0 dataset, Therion project]. https://github.com/Alex38Lyon/Synthese-PSM_LARRA;
093;Larra;020;ready for cleaning;;11 Nov 2025;3756;108.4;0;1;394;396;2.06;1.0;10.0;0.536;3;59.62;1.49;0.46;0.752;7.56;0.531;-0.291;France;;;;CC BY-NC-SA 4.0;Pont, A., & ARSIP, collectif d’exploration du massif de la P. S. M. (2025). Base de données Topographiques des systèmes karstiques du massif de la Pierre Saint Martin—Larra (France) [Creative Commons BY-NC-SA 4.0 dataset, Therion project]. https://github.com/Alex38Lyon/Synthese-PSM_LARRA;
093;Larra;021;ready for cleaning;;11 Nov 2025;3338;208.44;0;1;394;395;2.04;1.0;10.0;0.548;2;60.7;0.99;0.74;0.833;7.05;0.48;-0.357;France;;;;CC BY-NC-SA 4.0;Pont, A., & ARSIP, collectif d’exploration du massif de la P. S. M. (2025). Base de données Topographiques des systèmes karstiques du massif de la Pierre Saint Martin—Larra (France) [Creative Commons BY-NC-SA 4.0 dataset, Therion project]. https://github.com/Alex38Lyon/Synthese-PSM_LARRA;
093;Larra;022;ready for cleaning;;11 Nov 2025;3541;157.15;0;1;393;393;2.0;1.0;10.0;0.542;1;104.16;1.78;0.42;0.828;5.79;0.526;-0.36;France;;;;CC BY-NC-SA 4.0;Pont, A., & ARSIP, collectif d’exploration du massif de la P. S. M. (2025). Base de données Topographiques des systèmes karstiques du massif de la Pierre Saint Martin—Larra (France) [Creative Commons BY-NC-SA 4.0 dataset, Therion project]. https://github.com/Alex38Lyon/Synthese-PSM_LARRA;
093;Larra;023;ready for cleaning;;11 Nov 2025;2603;405.91;0;1;385;384;1.96;1.0;10.0;0.543;0;51.04;1.48;0.48;0.811;7.72;0.438;-0.293;France;;;;CC BY-NC-SA 4.0;Pont, A., & ARSIP, collectif d’exploration du massif de la P. S. M. (2025). Base de données Topographiques des systèmes karstiques du massif de la Pierre Saint Martin—Larra (France) [Creative Commons BY-NC-SA 4.0 dataset, Therion project]. https://github.com/Alex38Lyon/Synthese-PSM_LARRA;
093;Larra;024;ready for cleaning;;11 Nov 2025;2564;316.87;0;1;328;327;1.94;1.0;10.0;0.607;0;77.72;0.95;0.78;0.833;5.41;0.576;-0.467;France;;;;CC BY-NC-SA 4.0;Pont, A., & ARSIP, collectif d’exploration du massif de la P. S. M. (2025). Base de données Topographiques des systèmes karstiques du massif de la Pierre Saint Martin—Larra (France) [Creative Commons BY-NC-SA 4.0 dataset, Therion project]. https://github.com/Alex38Lyon/Synthese-PSM_LARRA;
093;Larra;025;ready for cleaning;;11 Nov 2025;3025;471.24;93;1;317;317;2.0;1.0;10.0;0.506;1;65.78;1.15;0.68;0.812;7.61;0.514;-0.333;France;;;;CC BY-NC-SA 4.0;Pont, A., & ARSIP, collectif d’exploration du massif de la P. S. M. (2025). Base de données Topographiques des systèmes karstiques du massif de la Pierre Saint Martin—Larra (France) [Creative Commons BY-NC-SA 4.0 dataset, Therion project]. https://github.com/Alex38Lyon/Synthese-PSM_LARRA;
093;Larra;026;ready for cleaning;;11 Nov 2025;1667;384.3;0;1;289;289;2.0;1.0;10.0;0.511;1;69.49;1.04;0.62;0.703;4.43;0.543;-0.333;France;;;;CC BY-NC-SA 4.0;Pont, A., & ARSIP, collectif d’exploration du massif de la P. S. M. (2025). Base de données Topographiques des systèmes karstiques du massif de la Pierre Saint Martin—Larra (France) [Creative Commons BY-NC-SA 4.0 dataset, Therion project]. https://github.com/Alex38Lyon/Synthese-PSM_LARRA;
093;Larra;027;ready for cleaning;;11 Nov 2025;1683;362.23;0;1;286;285;1.94;1.0;10.0;0.57;0;54.31;1.2;0.58;0.786;5.69;0.445;-0.425;France;;;;CC BY-NC-SA 4.0;Pont, A., & ARSIP, collectif d’exploration du massif de la P. S. M. (2025). Base de données Topographiques des systèmes karstiques du massif de la Pierre Saint Martin—Larra (France) [Creative Commons BY-NC-SA 4.0 dataset, Therion project]. https://github.com/Alex38Lyon/Synthese-PSM_LARRA;
093;Larra;028;ready for cleaning;;11 Nov 2025;2383;535.79;0;1;280;279;1.88;1.0;10.0;0.547;0;158.91;2.17;0.32;0.795;3.61;0.441;-0.429;France;;;;CC BY-NC-SA 4.0;Pont, A., & ARSIP, collectif d’exploration du massif de la P. S. M. (2025). Base de données Topographiques des systèmes karstiques du massif de la Pierre Saint Martin—Larra (France) [Creative Commons BY-NC-SA 4.0 dataset, Therion project]. https://github.com/Alex38Lyon/Synthese-PSM_LARRA;
093;Larra;029;ready for cleaning;;11 Nov 2025;1400;529.78;0;1;263;262;1.94;1.0;10.0;0.522;0;42.45;1.3;0.56;0.758;6.79;0.374;-0.375;France;;;;CC BY-NC-SA 4.0;Pont, A., & ARSIP, collectif d’exploration du massif de la P. S. M. (2025). Base de données Topographiques des systèmes karstiques du massif de la Pierre Saint Martin—Larra (France) [Creative Commons BY-NC-SA 4.0 dataset, Therion project]. https://github.com/Alex38Lyon/Synthese-PSM_LARRA;
093;Larra;030;ready for cleaning;;11 Nov 2025;1973;128.64;0;1;254;257;2.12;1.0;10.0;0.564;4;37.95;2.02;0.22;0.826;6.51;0.375;-0.356;France;;;;CC BY-NC-SA 4.0;Pont, A., & ARSIP, collectif d’exploration du massif de la P. S. M. (2025). Base de données Topographiques des systèmes karstiques du massif de la Pierre Saint Martin—Larra (France) [Creative Commons BY-NC-SA 4.0 dataset, Therion project]. https://github.com/Alex38Lyon/Synthese-PSM_LARRA;
093;Larra;031;ready for cleaning;;11 Nov 2025;1892;136.24;0;1;254;253;1.83;1.0;10.0;0.562;0;172.08;1.1;0.67;0.844;2.92;0.564;-0.467;France;;;;CC BY-NC-SA 4.0;Pont, A., & ARSIP, collectif d’exploration du massif de la P. S. M. (2025). Base de données Topographiques des systèmes karstiques du massif de la Pierre Saint Martin—Larra (France) [Creative Commons BY-NC-SA 4.0 dataset, Therion project]. https://github.com/Alex38Lyon/Synthese-PSM_LARRA;
093;Larra;032;ready for cleaning;;11 Nov 2025;1539;376.73;0;1;249;248;1.95;1.0;10.0;0.519;0;39.49;1.16;0.71;0.802;7.01;0.434;-0.368;France;;;;CC BY-NC-SA 4.0;Pont, A., & ARSIP, collectif d’exploration du massif de la P. S. M. (2025). Base de données Topographiques des systèmes karstiques du massif de la Pierre Saint Martin—Larra (France) [Creative Commons BY-NC-SA 4.0 dataset, Therion project]. https://github.com/Alex38Lyon/Synthese-PSM_LARRA;
093;Larra;033;ready for cleaning;;11 Nov 2025;3738;311.01;0;1;241;241;2.0;1.0;10.0;0.531;1;98.38;1.04;0.63;0.802;7.62;0.418;-0.398;France;;;;CC BY-NC-SA 4.0;Pont, A., & ARSIP, collectif d’exploration du massif de la P. S. M. (2025). Base de données Topographiques des systèmes karstiques du massif de la Pierre Saint Martin—Larra (France) [Creative Commons BY-NC-SA 4.0 dataset, Therion project]. https://github.com/Alex38Lyon/Synthese-PSM_LARRA;
093;Larra;034;ready for cleaning;;11 Nov 2025;1712;378.93;0;1;237;236;1.91;1.0;10.0;0.534;0;81.55;1.35;0.56;0.805;4.18;0.487;-0.4;France;;;;CC BY-NC-SA 4.0;Pont, A., & ARSIP, collectif d’exploration du massif de la P. S. M. (2025). Base de données Topographiques des systèmes karstiques du massif de la Pierre Saint Martin—Larra (France) [Creative Commons BY-NC-SA 4.0 dataset, Therion project]. https://github.com/Alex38Lyon/Synthese-PSM_LARRA;
093;Larra;035;ready for cleaning;;11 Nov 2025;1047;27.71;0;1;226;225;1.92;1.0;10.0;0.561;0;43.67;1.53;0.45;0.742;4.35;0.501;-0.333;France;;;;CC BY-NC-SA 4.0;Pont, A., & ARSIP, collectif d’exploration du massif de la P. S. M. (2025). Base de données Topographiques des systèmes karstiques du massif de la Pierre Saint Martin—Larra (France) [Creative Commons BY-NC-SA 4.0 dataset, Therion project]. https://github.com/Alex38Lyon/Synthese-PSM_LARRA;
093;Larra;036;ready for cleaning;;11 Nov 2025;1079;292.77;0;1;218;218;2.0;1.0;10.0;0.532;1;18.29;1.4;0.37;0.86;7.95;0.479;-0.413;France;;;;CC BY-NC-SA 4.0;Pont, A., & ARSIP, collectif d’exploration du massif de la P. S. M. (2025). Base de données Topographiques des systèmes karstiques du massif de la Pierre Saint Martin—Larra (France) [Creative Commons BY-NC-SA 4.0 dataset, Therion project]. https://github.com/Alex38Lyon/Synthese-PSM_LARRA;
093;Larra;037;ready for cleaning;;11 Nov 2025;1354;334.34;0;1;182;181;1.75;1.0;10.0;0.85;0;193.54;1.31;0.5;0.727;2.04;0.782;-0.739;France;;;;CC BY-NC-SA 4.0;Pont, A., & ARSIP, collectif d’exploration du massif de la P. S. M. (2025). Base de données Topographiques des systèmes karstiques du massif de la Pierre Saint Martin—Larra (France) [Creative Commons BY-NC-SA 4.0 dataset, Therion project]. https://github.com/Alex38Lyon/Synthese-PSM_LARRA;
093;Larra;038;ready for cleaning;;11 Nov 2025;1084;87.98;0;1;179;178;1.94;1.0;10.0;0.59;0;33.9;1.84;0.35;0.718;6.03;0.425;-0.446;France;;;;CC BY-NC-SA 4.0;Pont, A., & ARSIP, collectif d’exploration du massif de la P. S. M. (2025). Base de données Topographiques des systèmes karstiques du massif de la Pierre Saint Martin—Larra (France) [Creative Commons BY-NC-SA 4.0 dataset, Therion project]. https://github.com/Alex38Lyon/Synthese-PSM_LARRA;
093;Larra;039;ready for cleaning;;11 Nov 2025;850;54.58;0;1;165;164;1.94;1.0;10.0;0.566;0;25.78;1.14;0.68;0.751;5.71;0.461;-0.364;France;;;;CC BY-NC-SA 4.0;Pont, A., & ARSIP, collectif d’exploration du massif de la P. S. M. (2025). Base de données Topographiques des systèmes karstiques du massif de la Pierre Saint Martin—Larra (France) [Creative Commons BY-NC-SA 4.0 dataset, Therion project]. https://github.com/Alex38Lyon/Synthese-PSM_LARRA;
093;Larra;040;ready for cleaning;;11 Nov 2025;1002;352.95;0;1;163;164;2.06;1.0;10.0;0.514;2;29.48;1.14;0.7;0.687;4.54;0.356;-0.204;France;;;;CC BY-NC-SA 4.0;Pont, A., & ARSIP, collectif d’exploration du massif de la P. S. M. (2025). Base de données Topographiques des systèmes karstiques du massif de la Pierre Saint Martin—Larra (France) [Creative Commons BY-NC-SA 4.0 dataset, Therion project]. https://github.com/Alex38Lyon/Synthese-PSM_LARRA;
093;Larra;041;ready for cleaning;;11 Nov 2025;617;100.93;0;1;161;160;1.94;1.0;10.0;0.602;0;17.64;1.56;0.38;0.824;4.95;0.619;-0.284;France;;;;CC BY-NC-SA 4.0;Pont, A., & ARSIP, collectif d’exploration du massif de la P. S. M. (2025). Base de données Topographiques des systèmes karstiques du massif de la Pierre Saint Martin—Larra (France) [Creative Commons BY-NC-SA 4.0 dataset, Therion project]. https://github.com/Alex38Lyon/Synthese-PSM_LARRA;
093;Larra;042;ready for cleaning;;11 Nov 2025;1064;420.12;0;1;158;157;1.92;1.0;10.0;0.614;0;46.28;1.01;0.73;0.776;4.35;0.509;-0.45;France;;;;CC BY-NC-SA 4.0;Pont, A., & ARSIP, collectif d’exploration du massif de la P. S. M. (2025). Base de données Topographiques des systèmes karstiques du massif de la Pierre Saint Martin—Larra (France) [Creative Commons BY-NC-SA 4.0 dataset, Therion project]. https://github.com/Alex38Lyon/Synthese-PSM_LARRA;
093;Larra;043;ready for cleaning;;11 Nov 2025;837;237.2;40;1;152;151;1.96;1.0;10.0;0.674;0;17.82;1.09;0.6;0.746;6.23;0.561;-0.458;France;;;;CC BY-NC-SA 4.0;Pont, A., & ARSIP, collectif d’exploration du massif de la P. S. M. (2025). Base de données Topographiques des systèmes karstiques du massif de la Pierre Saint Martin—Larra (France) [Creative Commons BY-NC-SA 4.0 dataset, Therion project]. https://github.com/Alex38Lyon/Synthese-PSM_LARRA;
093;Larra;044;ready for cleaning;;11 Nov 2025;591;185.76;0;1;144;143;1.92;1.0;10.0;0.529;0;23.66;1.15;0.64;0.746;4.95;0.519;-0.389;France;;;;CC BY-NC-SA 4.0;Pont, A., & ARSIP, collectif d’exploration du massif de la P. S. M. (2025). Base de données Topographiques des systèmes karstiques du massif de la Pierre Saint Martin—Larra (France) [Creative Commons BY-NC-SA 4.0 dataset, Therion project]. https://github.com/Alex38Lyon/Synthese-PSM_LARRA;
093;Larra;045;ready for cleaning;;11 Nov 2025;750;431.36;0;1;138;137;1.75;1.0;10.0;0.591;0;107.19;1.06;0.76;0.684;2.32;0.565;-0.556;France;;;;CC BY-NC-SA 4.0;Pont, A., & ARSIP, collectif d’exploration du massif de la P. S. M. (2025). Base de données Topographiques des systèmes karstiques du massif de la Pierre Saint Martin—Larra (France) [Creative Commons BY-NC-SA 4.0 dataset, Therion project]. https://github.com/Alex38Lyon/Synthese-PSM_LARRA;
093;Larra;046;ready for cleaning;;11 Nov 2025;826;262.38;0;1;135;134;1.93;1.0;10.0;0.591;0;28.49;0.87;0.88;0.678;5.68;0.446;-0.537;France;;;;CC BY-NC-SA 4.0;Pont, A., & ARSIP, collectif d’exploration du massif de la P. S. M. (2025). Base de données Topographiques des systèmes karstiques du massif de la Pierre Saint Martin—Larra (France) [Creative Commons BY-NC-SA 4.0 dataset, Therion project]. https://github.com/Alex38Lyon/Synthese-PSM_LARRA;
093;Larra;047;ready for cleaning;;11 Nov 2025;717;253.9;0;1;135;134;1.92;1.0;10.0;0.594;0;31.19;1.14;0.71;0.775;4.53;0.501;-0.519;France;;;;CC BY-NC-SA 4.0;Pont, A., & ARSIP, collectif d’exploration du massif de la P. S. M. (2025). Base de données Topographiques des systèmes karstiques du massif de la Pierre Saint Martin—Larra (France) [Creative Commons BY-NC-SA 4.0 dataset, Therion project]. https://github.com/Alex38Lyon/Synthese-PSM_LARRA;
093;Larra;048;ready for cleaning;;11 Nov 2025;1412;379.71;0;1;118;117;1.92;1.0;10.0;0.531;0;61.4;0.87;0.84;0.573;4.41;0.494;-0.394;France;;;;CC BY-NC-SA 4.0;Pont, A., & ARSIP, collectif d’exploration du massif de la P. S. M. (2025). Base de données Topographiques des systèmes karstiques du massif de la Pierre Saint Martin—Larra (France) [Creative Commons BY-NC-SA 4.0 dataset, Therion project]. https://github.com/Alex38Lyon/Synthese-PSM_LARRA;
093;Larra;049;ready for cleaning;;11 Nov 2025;1011;404.84;0;1;116;115;1.95;1.0;10.0;0.559;0;27.33;1.29;0.58;0.574;7.09;0.381;-0.414;France;;;;CC BY-NC-SA 4.0;Pont, A., & ARSIP, collectif d’exploration du massif de la P. S. M. (2025). Base de données Topographiques des systèmes karstiques du massif de la Pierre Saint Martin—Larra (France) [Creative Commons BY-NC-SA 4.0 dataset, Therion project]. https://github.com/Alex38Lyon/Synthese-PSM_LARRA;
093;Larra;050;ready for cleaning;;11 Nov 2025;794;296.93;0;1;115;114;1.5;1.0;10.0;0.667;0;264.74;0.35;0.48;0.653;1.5;1.0;-1.0;France;;;;CC BY-NC-SA 4.0;Pont, A., & ARSIP, collectif d’exploration du massif de la P. S. M. (2025). Base de données Topographiques des systèmes karstiques du massif de la Pierre Saint Martin—Larra (France) [Creative Commons BY-NC-SA 4.0 dataset, Therion project]. https://github.com/Alex38Lyon/Synthese-PSM_LARRA;
093;Larra;051;ready for cleaning;;11 Nov 2025;658;256.95;0;1;108;107;1.86;1.0;10.0;0.553;0;50.66;1.04;0.64;0.677;3.22;0.56;-0.444;France;;;;CC BY-NC-SA 4.0;Pont, A., & ARSIP, collectif d’exploration du massif de la P. S. M. (2025). Base de données Topographiques des systèmes karstiques du massif de la Pierre Saint Martin—Larra (France) [Creative Commons BY-NC-SA 4.0 dataset, Therion project]. https://github.com/Alex38Lyon/Synthese-PSM_LARRA;
093;Larra;052;ready for cleaning;;11 Nov 2025;807;351.32;0;1;106;105;1.6;1.0;10.0;0.839;0;201.81;0.21;0.45;0.515;1.6;1.0;-1.0;France;;;;CC BY-NC-SA 4.0;Pont, A., & ARSIP, collectif d’exploration du massif de la P. S. M. (2025). Base de données Topographiques des systèmes karstiques du massif de la Pierre Saint Martin—Larra (France) [Creative Commons BY-NC-SA 4.0 dataset, Therion project]. https://github.com/Alex38Lyon/Synthese-PSM_LARRA;
093;Larra;053;ready for cleaning;;11 Nov 2025;607;436.22;0;1;101;100;1.91;1.0;10.0;0.629;0;27.63;1.28;0.66;0.657;4.47;0.447;-0.544;France;;;;CC BY-NC-SA 4.0;Pont, A., & ARSIP, collectif d’exploration du massif de la P. S. M. (2025). Base de données Topographiques des systèmes karstiques du massif de la Pierre Saint Martin—Larra (France) [Creative Commons BY-NC-SA 4.0 dataset, Therion project]. https://github.com/Alex38Lyon/Synthese-PSM_LARRA;
093;Larra;054;ready for cleaning;;11 Nov 2025;874;244.16;0;1;99;98;1.91;1.0;10.0;0.603;0;41.65;0.98;0.68;0.734;4.21;0.505;-0.492;France;;;;CC BY-NC-SA 4.0;Pont, A., & ARSIP, collectif d’exploration du massif de la P. S. M. (2025). Base de données Topographiques des systèmes karstiques du massif de la Pierre Saint Martin—Larra (France) [Creative Commons BY-NC-SA 4.0 dataset, Therion project]. https://github.com/Alex38Lyon/Synthese-PSM_LARRA;
093;Larra;055;ready for cleaning;;11 Nov 2025;732;344.27;0;1;97;96;1.9;1.0;10.0;0.573;0;36.63;1.84;0.38;0.597;4.42;0.413;-0.429;France;;;;CC BY-NC-SA 4.0;Pont, A., & ARSIP, collectif d’exploration du massif de la P. S. M. (2025). Base de données Topographiques des systèmes karstiques du massif de la Pierre Saint Martin—Larra (France) [Creative Commons BY-NC-SA 4.0 dataset, Therion project]. https://github.com/Alex38Lyon/Synthese-PSM_LARRA;
093;Larra;056;ready for cleaning;;11 Nov 2025;767;261.03;0;1;91;90;1.93;1.0;10.0;0.552;0;27.4;0.72;0.92;0.559;5.73;0.416;-0.407;France;;;;CC BY-NC-SA 4.0;Pont, A., & ARSIP, collectif d’exploration du massif de la P. S. M. (2025). Base de données Topographiques des systèmes karstiques du massif de la Pierre Saint Martin—Larra (France) [Creative Commons BY-NC-SA 4.0 dataset, Therion project]. https://github.com/Alex38Lyon/Synthese-PSM_LARRA;
093;Larra;057;ready for cleaning;;11 Nov 2025;570;291.3;0;1;89;89;2.0;1.0;10.0;0.598;1;25.91;0.89;0.7;0.692;4.17;0.488;-0.574;France;;;;CC BY-NC-SA 4.0;Pont, A., & ARSIP, collectif d’exploration du massif de la P. S. M. (2025). Base de données Topographiques des systèmes karstiques du massif de la Pierre Saint Martin—Larra (France) [Creative Commons BY-NC-SA 4.0 dataset, Therion project]. https://github.com/Alex38Lyon/Synthese-PSM_LARRA;
093;Larra;059;ready for cleaning;;11 Nov 2025;817;409.24;0;1;88;87;1.86;1.0;10.0;0.553;0;62.88;1.4;0.47;0.401;3.4;0.434;-0.444;France;;;;CC BY-NC-SA 4.0;Pont, A., & ARSIP, collectif d’exploration du massif de la P. S. M. (2025). Base de données Topographiques des systèmes karstiques du massif de la Pierre Saint Martin—Larra (France) [Creative Commons BY-NC-SA 4.0 dataset, Therion project]. https://github.com/Alex38Lyon/Synthese-PSM_LARRA;
093;Larra;060;ready for cleaning;;11 Nov 2025;503;241.69;0;1;86;86;2.0;1.0;10.0;0.527;1;50.39;0.56;0.8;0.385;2.64;0.327;-0.333;France;;;;CC BY-NC-SA 4.0;Pont, A., & ARSIP, collectif d’exploration du massif de la P. S. M. (2025). Base de données Topographiques des systèmes karstiques du massif de la Pierre Saint Martin—Larra (France) [Creative Commons BY-NC-SA 4.0 dataset, Therion project]. https://github.com/Alex38Lyon/Synthese-PSM_LARRA;
093;Larra;061;ready for cleaning;;11 Nov 2025;673;186.53;0;1;85;84;1.89;1.0;10.0;0.541;0;39.63;1.07;0.68;0.694;4.08;0.411;-0.417;France;;;;CC BY-NC-SA 4.0;Pont, A., & ARSIP, collectif d’exploration du massif de la P. S. M. (2025). Base de données Topographiques des systèmes karstiques du massif de la Pierre Saint Martin—Larra (France) [Creative Commons BY-NC-SA 4.0 dataset, Therion project]. https://github.com/Alex38Lyon/Synthese-PSM_LARRA;
093;Larra;063;ready for cleaning;;11 Nov 2025;727;376.43;0;1;82;81;1.88;1.0;10.0;0.547;0;48.52;1.03;0.57;0.638;3.74;0.431;-0.429;France;;;;CC BY-NC-SA 4.0;Pont, A., & ARSIP, collectif d’exploration du massif de la P. S. M. (2025). Base de données Topographiques des systèmes karstiques du massif de la Pierre Saint Martin—Larra (France) [Creative Commons BY-NC-SA 4.0 dataset, Therion project]. https://github.com/Alex38Lyon/Synthese-PSM_LARRA;
093;Larra;064;ready for cleaning;;11 Nov 2025;539;83.98;0;1;76;75;1.92;1.0;10.0;0.531;0;23.48;0.99;0.73;0.753;4.61;0.484;-0.394;France;;;;CC BY-NC-SA 4.0;Pont, A., & ARSIP, collectif d’exploration du massif de la P. S. M. (2025). Base de données Topographiques des systèmes karstiques du massif de la Pierre Saint Martin—Larra (France) [Creative Commons BY-NC-SA 4.0 dataset, Therion project]. https://github.com/Alex38Lyon/Synthese-PSM_LARRA;
093;Larra;068;ready for cleaning;;11 Nov 2025;530;281.98;0;1;67;67;2.0;1.0;10.0;0.567;1;35.38;1.04;0.78;0.534;3.22;0.524;-0.41;France;;;;CC BY-NC-SA 4.0;Pont, A., & ARSIP, collectif d’exploration du massif de la P. S. M. (2025). Base de données Topographiques des systèmes karstiques du massif de la Pierre Saint Martin—Larra (France) [Creative Commons BY-NC-SA 4.0 dataset, Therion project]. https://github.com/Alex38Lyon/Synthese-PSM_LARRA;
